,_BatchID,BatchName,BatchPath,ConfigID,Shift,Cell_Name,TestTypeID,LastInsertedRow,StartTime,Heads,BatteryTypeID,BodyTypeID,DomeTypeID,PCATypeID,PCBTypeID,PlacementContractorID,EmployeID,OpticsTypeID,Versions,LotNumber,SubLot,TestID,Capsule_Number,Initial_Capsule_Id_HEX,Capsule_Id_HEX,Test_Counter,ERROR_Code_Number,Capsule_Id,PASS_FAILED,Start_Time,End_time,Test_Time_min,Date,History,Remark,Blister_Id,Fail_Tray,Fail_capsule_position,ERROR_Code_Description,WTC,CQC_num,Capsule_Counter,TP_Cell_Name,DomeCaseGap,LaserPower,StitchArea,MinStitchWidth,LeakTest,year,quarter,week,month,dayweek,DomeCaseGap_spc_orig,LaserPower_spc_orig,MinStitchWidth_spc_orig,StitchArea_spc_orig,LeakTest_spc_orig,DomeCaseGap_spc,LaserPower_spc,MinStitchWidth_spc,StitchArea_spc,LeakTest_spc,BatchId,DomeCaseGap_limit,LaserPower_limit,MinStitchWidth_limit,StitchArea_limit,LeakTest_limit
898,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948316.0,,,,626993.0,,,Pass      ,12:24:33 PM,12:24:52 PM,00:19,01/06/2023,,,VSRTBGE,,0,,,,,12.0,0.178,,111.098,,,2023,2,22,6,5,0.178,,,111.098,,0.1424:0.2136,:,:,88.8784:133.318,:,952422.0,:0.25,,,70:,
899,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948328.0,,,,626994.0,,,Pass      ,12:25:00 PM,12:25:18 PM,00:18,01/06/2023,,,V9UHVCR,,0,,,,,12.0,0.173,,110.198,,,2023,2,22,6,5,0.173,,,110.198,,0.1384:0.2076,:,:,88.1584:132.238,:,952422.0,:0.25,,,70:,
900,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948334.0,,,,277687.0,,,Pass      ,12:25:05 PM,12:25:35 PM,00:29,01/06/2023,,,V7ZVTFU,,0,,,,,11.0,0.156,,107.218,,,2023,2,22,6,5,0.156,,,107.218,,0.1248:0.1872,:,:,85.7744:128.662,:,952422.0,:0.25,,,70:,
901,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948341.0,,,,626995.0,,,Pass      ,12:25:25 PM,12:25:44 PM,00:18,01/06/2023,,,5Q3PDDP,,0,,,,,12.0,0.138,,95.982,,,2023,2,22,6,5,0.138,,,95.982,,0.1104:0.1656,:,:,76.7856:115.178,:,952422.0,:0.25,,,70:,
902,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948352.0,,,,626996.0,,,Pass      ,12:25:57 PM,12:26:26 PM,00:29,01/06/2023,,,5BYATH7,,0,,,,,12.0,0.178,,107.333,,,2023,2,22,6,5,0.178,,,107.333,,0.1424:0.2136,:,:,85.8664:128.8,:,952422.0,:0.25,,,70:,
903,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948367.0,,,,626997.0,,,Pass      ,12:26:34 PM,12:26:52 PM,00:17,01/06/2023,,,DDYATHR,,0,,,,,12.0,0.209,,105.44,,,2023,2,22,6,5,0.209,,,105.44,,0.1672:0.2508,:,:,84.352:126.528,:,952422.0,:0.25,,,70:,
904,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948375.0,,,,277688.0,,,Pass      ,12:26:40 PM,12:27:09 PM,00:29,01/06/2023,,,VL3GVB9,,0,,,,,11.0,0.187,,114.718,,,2023,2,22,6,5,0.187,,,114.718,,0.1496:0.2244,:,:,91.7744:137.662,:,952422.0,:0.25,,,70:,
905,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948380.0,,,,626998.0,,,Pass      ,12:27:00 PM,12:27:17 PM,00:17,01/06/2023,,,ME8RUAF,,0,,,,,12.0,0.107,,100.237,,,2023,2,22,6,5,0.107,,,100.237,,0.0856:0.1284,:,:,80.1896:120.284,:,952422.0,:0.25,,,70:,
906,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948389.0,,,,626999.0,,,Pass      ,12:27:25 PM,12:27:43 PM,00:17,01/06/2023,,,DQVQCBT,,0,,,,,12.0,0.116,,92.783,,,2023,2,22,6,5,0.116,,,92.783,,0.0928:0.1392,:,:,74.2264:111.34,:,952422.0,:0.25,,,70:,
907,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948395.0,,,,277689.0,,,Pass      ,12:27:34 PM,12:27:52 PM,00:18,01/06/2023,,,VHDBBJ5,,0,,,,,11.0,0.102,,94.022,,,2023,2,22,6,5,0.102,,,94.022,,0.0816:0.1224,:,:,75.2176:112.826,:,952422.0,:0.25,,,70:,
908,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948401.0,,,,627000.0,,,Pass      ,12:27:50 PM,12:28:07 PM,00:17,01/06/2023,,,VDVQCB7,,0,,,,,12.0,0.231,,90.148,,,2023,2,22,6,5,0.231,,,90.148,,0.1848:0.2772,:,:,72.1184:108.178,:,952422.0,:0.25,,,70:,
909,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948415.0,,,,277690.0,,,Pass      ,12:28:26 PM,12:28:55 PM,00:29,01/06/2023,,,VC3GVBU,,0,,,,,11.0,0.129,,100.546,,,2023,2,22,6,5,0.129,,,100.546,,0.1032:0.1548,:,:,80.4368:120.655,:,952422.0,:0.25,,,70:,
910,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948426.0,,,,627001.0,,,Pass      ,12:28:49 PM,12:29:18 PM,00:28,01/06/2023,,,5E8RUAX,,0,,,,,12.0,0.187,,107.333,,,2023,2,22,6,5,0.187,,,107.333,,0.1496:0.2244,:,:,85.8664:128.8,:,952422.0,:0.25,,,70:,
911,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948430.0,,,,277691.0,,,Pass      ,12:29:09 PM,12:29:26 PM,00:17,01/06/2023,,,5QZTDCZ,,0,,,,,11.0,0.116,,97.117,,,2023,2,22,6,5,0.116,,,97.117,,0.0928:0.1392,:,:,77.6936:116.54,:,952422.0,:0.25,,,70:,
912,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948462.0,,,,627002.0,,,Pass      ,12:30:36 PM,12:31:06 PM,00:29,01/06/2023,,,M4ZVTFT,,0,,,,,12.0,0.169,,111.164,,,2023,2,22,6,5,0.169,,,111.164,,0.1352:0.2028,:,:,88.9312:133.397,:,952422.0,:0.25,,,70:,
913,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948470.0,,,,277692.0,,,Pass      ,12:31:05 PM,12:31:33 PM,00:28,01/06/2023,,,5NRTBGR,,0,,,,,11.0,0.182,,115.07,,,2023,2,22,6,5,0.182,,,115.07,,0.1456:0.2184,:,:,92.056:138.084,:,952422.0,:0.25,,,70:,
914,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948475.0,,,,627003.0,,,Pass      ,12:31:32 PM,12:31:50 PM,00:17,01/06/2023,,,5EDBBJ6,,0,,,,,12.0,0.204,,105.902,,,2023,2,22,6,5,0.204,,,105.902,,0.1632:0.2448,:,:,84.7216:127.082,:,952422.0,:0.25,,,70:,
915,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948480.0,,,,277693.0,,,Pass      ,12:31:40 PM,12:31:58 PM,00:18,01/06/2023,,,DTJATGQ,,0,,,,,11.0,0.244,,94.553,,,2023,2,22,6,5,0.244,,,94.553,,0.1952:0.2928,:,:,75.6424:113.464,:,952422.0,:0.25,,,70:,
916,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948502.0,,,,627004.0,,,Reburn    ,12:32:16 PM,12:32:46 PM,00:29,01/06/2023,,,DFDBBJB,,0,,,,,12.0,0.156,,108.987,,,2023,2,22,6,5,0.156,,,108.987,,0.1248:0.1872,:,:,87.1896:130.784,:,952422.0,:0.25,,,70:,
917,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948512.0,,,,627005.0,,,Pass      ,12:32:54 PM,12:33:12 PM,00:17,01/06/2023,,,5PXABHN,,0,,,,,12.0,0.178,,107.531,,,2023,2,22,6,5,0.178,,,107.531,,0.1424:0.2136,:,:,86.0248:129.037,:,952422.0,:0.25,,,70:,
918,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948513.0,,,,277694.0,,,Pass      ,12:32:45 PM,12:33:14 PM,00:29,01/06/2023,,,V9XATHL,,0,,,,,11.0,0.164,,113.258,,,2023,2,22,6,5,0.164,,,113.258,,0.1312:0.1968,:,:,90.6064:135.91,:,952422.0,:0.25,,,70:,
919,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948527.0,,,,277695.0,,,Pass      ,12:33:39 PM,12:33:57 PM,00:17,01/06/2023,,,DPRTBGU,,0,,,,,11.0,0.173,,110.917,,,2023,2,22,6,5,0.173,,,110.917,,0.1384:0.2076,:,:,88.7336:133.1,:,952422.0,:0.25,,,70:,
920,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948531.0,,,,627006.0,,,Pass      ,12:33:39 PM,12:34:08 PM,00:29,01/06/2023,,,DTXABHZ,,0,,,,,12.0,0.187,,108.506,,,2023,2,22,6,5,0.187,,,108.506,,0.1496:0.2244,:,:,86.8048:130.207,:,952422.0,:0.25,,,70:,
921,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948537.0,,,,277696.0,,,Pass      ,12:34:04 PM,12:34:22 PM,00:17,01/06/2023,,,MFDBBJK,,0,,,,,11.0,0.182,,109.564,,,2023,2,22,6,5,0.182,,,109.564,,0.1456:0.2184,:,:,87.6512:131.477,:,952422.0,:0.25,,,70:,
922,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948550.0,,,,277697.0,,,Pass      ,12:34:29 PM,12:34:46 PM,00:17,01/06/2023,,,MAYATHJ,,0,,,,,11.0,0.093,,112.962,,,2023,2,22,6,5,0.093,,,112.962,,0.0744:0.1116,:,:,90.3696:135.554,:,952422.0,:0.25,,,70:,
923,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948554.0,,,,627007.0,,,Pass      ,12:34:35 PM,12:34:52 PM,00:16,01/06/2023,,,V4ZVTFK,,0,,,,,12.0,0.156,,107.527,,,2023,2,22,6,5,0.156,,,107.527,,0.1248:0.1872,:,:,86.0216:129.032,:,952422.0,:0.25,,,70:,
924,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948577.0,,,,277698.0,,,Pass      ,12:35:18 PM,12:35:47 PM,00:29,01/06/2023,,,VNJATG2,,0,,,,,11.0,0.191,,110.839,,,2023,2,22,6,5,0.191,,,110.839,,0.1528:0.2292,:,:,88.6712:133.007,:,952422.0,:0.25,,,70:,
925,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948578.0,,,,627008.0,,,Pass      ,12:35:18 PM,12:35:48 PM,00:29,01/06/2023,,,5FDBBJ3,,0,,,,,12.0,0.173,,106.51,,,2023,2,22,6,5,0.173,,,106.51,,0.1384:0.2076,:,:,85.208:127.812,:,952422.0,:0.25,,,70:,
926,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948592.0,,,,627009.0,,,Pass      ,12:35:56 PM,12:36:14 PM,00:18,01/06/2023,,,M9XATHU,,0,,,,,12.0,0.191,,112.078,,,2023,2,22,6,5,0.191,,,112.078,,0.1528:0.2292,:,:,89.6624:134.494,:,952422.0,:0.25,,,70:,
927,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948598.0,,,,627010.0,,,Pass      ,12:36:22 PM,12:36:39 PM,00:17,01/06/2023,,,VPRTBGC,,0,,,,,12.0,0.164,,109.751,,,2023,2,22,6,5,0.164,,,109.751,,0.1312:0.1968,:,:,87.8008:131.701,:,952422.0,:0.25,,,70:,
928,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948602.0,,,,277699.0,,,Pass      ,12:36:17 PM,12:36:46 PM,00:29,01/06/2023,,,5SXABHL,,0,,,,,11.0,0.2,,111.888,,,2023,2,22,6,5,0.2,,,111.888,,0.16:0.24,:,:,89.5104:134.266,:,952422.0,:0.25,,,70:,
929,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948610.0,,,,627011.0,,,Pass      ,12:36:47 PM,12:37:05 PM,00:18,01/06/2023,,,D4ZVTF3,,0,,,,,12.0,0.178,,106.463,,,2023,2,22,6,5,0.178,,,106.463,,0.1424:0.2136,:,:,85.1704:127.756,:,952422.0,:0.25,,,70:,
930,952422.0,230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_,\\matrix\cqcbackup2023\SB3_SealingCell\SB3\230601_SB3-AFR-S_SealingCell_FTEST_60051S_MX_23_FJ_220525_2330453601B_FJ_210922_\,917,S1,,2,,2023-06-01 07:05:11.040,1,,,,,,,178.0,,"2.6.0.6::1.0.1.2::12/18/2019::11.9999::14.00::0.3,0.2,0.2,0.3,0.2,0.4::2.0.0.6:SP9",60051S,,30948623.0,,,,277700.0,,,Pass      ,12:37:12 PM,12:37:30 PM,00:18,01/06/2023,,,DBDBBJX,,0,,,,,11.0,0.191,,113.654,,,2023,2,22,6,5,0.191,,,113.654,,0.1528:0.2292,:,:,90.9232:136.385,:,952422.0,:0.25,,,70:,
